antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,A,B,A_name,B_name
0.04354573944187435,0.03885987166094613,0.015699149380689448,0.36052090472926657,9.277459994588384,1.0,0.01400696753459721,1.503004766609517,0.932832769623704,0.23534675615212525,0.33466611536049673,0.3822573801680127,84992,21975,72 SWEETHEART FAIRY CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES
0.03885987166094613,0.04354573944187435,0.015699149380689448,0.40399385560675877,9.277459994588384,1.0,0.01400696753459721,1.6047724835653088,0.928284909336435,0.23534675615212525,0.3768587072366115,0.3822573801680127,21975,84992,PACK OF 60 DINOSAUR CAKE CASES,72 SWEETHEART FAIRY CAKE CASES
0.04208327115355917,0.03891956424414267,0.015191762423518877,0.3609929078014184,9.275358417090892,1.0,0.013553899848254254,1.5040215476312528,0.9313831022893416,0.2308390022675737,0.3351159086949636,0.3756651655571509,20712,20713,JUMBO BAG WOODLAND ANIMALS,JUMBO BAG OWLS
0.03891956424414267,0.04208327115355917,0.015191762423518877,0.3903374233128834,9.275358417090892,1.0,0.013553899848254254,1.5712244206487531,0.9283171537522569,0.2308390022675737,0.36355368026478135,0.3756651655571509,20713,20712,JUMBO BAG OWLS,JUMBO BAG WOODLAND ANIMALS
0.051783315922996564,0.06073720340247724,0.028652439934338157,0.553314121037464,9.10997033187235,1.0,0.025507266142268375,2.1027367123828413,0.9388467566362396,0.34163701067615665,0.5244292858392193,0.5125292963909679,22355,20724,CHARLOTTE BAG SUKI DESIGN,RED RETROSPOT CHARLOTTE BAG
0.06073720340247724,0.051783315922996564,0.028652439934338157,0.4717444717444717,9.109970331872349,1.0,0.025507266142268375,1.7949962345085597,0.9477966780531722,0.34163701067615665,0.44289576725837343,0.5125292963909679,20724,22355,RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN
0.05966273690493956,0.06133412923444262,0.03324876884047157,0.5572786393196598,9.085946866377228,1.0,0.02958940682466346,2.1202181645879654,0.9464050391473126,0.37891156462585035,0.5283504232243308,0.5496855483702923,82482,82494L,WOODEN PICTURE FRAME WHITE FINISH,WOODEN FRAME ANTIQUE WHITE
0.06133412923444262,0.05966273690493956,0.03324876884047157,0.5420924574209246,9.085946866377228,1.0,0.02958940682466346,2.053552684017374,0.9480902118720262,0.37891156462585035,0.5130390333869129,0.5496855483702923,82494L,82482,WOODEN FRAME ANTIQUE WHITE,WOODEN PICTURE FRAME WHITE FINISH
0.04238173406954186,0.04342635427548127,0.016385614087449634,0.38661971830985914,8.902882241905038,1.0,0.014545129888936475,1.5595115693786645,0.9269631298693446,0.2360275150472915,0.358773593197249,0.3819696529693626,21166,85152,COOK WITH WINE METAL SIGN,HAND OVER THE CHOCOLATE   SIGN
0.04342635427548127,0.04238173406954186,0.016385614087449634,0.37731958762886597,8.902882241905038,1.0,0.014545129888936475,1.5378968840273914,0.9279754140985311,0.2360275150472915,0.349761345909464,0.3819696529693626,85152,21166,HAND OVER THE CHOCOLATE   SIGN,COOK WITH WINE METAL SIGN
0.03885987166094613,0.044082972690643187,0.015012684673929265,0.3863287250384025,8.763672262973376,1.0,0.013299626012737879,1.5577020895579254,0.9217101206072883,0.22100175746924428,0.35802872275545383,0.3634419522280706,21975,21213,PACK OF 60 DINOSAUR CAKE CASES,PACK OF 72 SKULL CAKE CASES
0.044082972690643187,0.03885987166094613,0.015012684673929265,0.34055517941773866,8.763672262973374,1.0,0.013299626012737879,1.4574989420500846,0.9267463161582522,0.22100175746924428,0.3138931554945606,0.3634419522280706,21213,21975,PACK OF 72 SKULL CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES
0.029637367557081032,0.06425906581107298,0.016415460379047904,0.5538771399798591,8.619439653982898,1.0,0.014510990826730475,2.0974960443557666,0.9109822946492484,0.211864406779661,0.5232410555953425,0.4046673205705148,22662,22382,LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SPACEBOY DESIGN
0.06425906581107298,0.029637367557081032,0.016415460379047904,0.25545750116117044,8.619439653982896,1.0,0.014510990826730475,1.3033005287895223,0.9446879421930455,0.211864406779661,0.23271726059316608,0.4046673205705148,22382,22662,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG DOLLY GIRL DESIGN
0.04127742128040591,0.050231308759886587,0.01754961945978212,0.42516268980477223,8.464097398638676,1.0,0.015476200566634138,1.652239119478084,0.9198217827695176,0.2372881355932203,0.3947607291153571,0.38726940194338433,21485,22111,RETROSPOT HEART HOT WATER BOTTLE,SCOTTIE DOG HOT WATER BOTTLE
0.050231308759886587,0.04127742128040591,0.01754961945978212,0.3493761140819964,8.464097398638676,1.0,0.015476200566634138,1.4735434703060062,0.928493347562141,0.2372881355932203,0.32136376011198836,0.38726940194338433,22111,21485,SCOTTIE DOG HOT WATER BOTTLE,RETROSPOT HEART HOT WATER BOTTLE
0.050499925384271005,0.06151320698403223,0.02584688852410088,0.5118203309692672,8.320494997149586,1.0,0.022740476161260032,1.9224208883571638,0.926608502965765,0.2999653619674403,0.47982254767603666,0.46600235374276067,21755,21754,LOVE BUILDING BLOCK WORD,HOME BUILDING BLOCK WORD
0.06151320698403223,0.050499925384271005,0.02584688852410088,0.42018437651625423,8.320494997149584,1.0,0.022740476161260032,1.6375896684376716,0.9374823910714248,0.2999653619674403,0.3893464160933297,0.46600235374276067,21754,21755,HOME BUILDING BLOCK WORD,LOVE BUILDING BLOCK WORD
0.03885987166094613,0.06345321593791971,0.02008655424563498,0.5168970814132104,8.1461132233065,1.0,0.01762077041781312,1.9386071746404268,0.9127098575395988,0.2442831215970962,0.48416573863888646,0.4167269979032186,21975,84991,PACK OF 60 DINOSAUR CAKE CASES,60 TEATIME FAIRY CAKE CASES
0.06345321593791971,0.03885987166094613,0.02008655424563498,0.31655691439322675,8.1461132233065,1.0,0.01762077041781312,1.4063206557803363,0.9366772536520506,0.2442831215970962,0.28892461623901694,0.4167269979032186,84991,21975,60 TEATIME FAIRY CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES
0.049425458886733324,0.04342635427548127,0.01737054171019251,0.35144927536231885,8.092995169082126,1.0,0.015224174222348993,1.4749403699439507,0.922006970391535,0.23013048635824435,0.3220064889552104,0.37572463768115943,21175,85152,GIN + TONIC DIET METAL SIGN,HAND OVER THE CHOCOLATE   SIGN
0.04342635427548127,0.049425458886733324,0.01737054171019251,0.4,8.092995169082126,1.0,0.015224174222348993,1.5842909018554445,0.9162246489859595,0.23013048635824435,0.36880278815661405,0.37572463768115943,85152,21175,HAND OVER THE CHOCOLATE   SIGN,GIN + TONIC DIET METAL SIGN
0.05811072974182958,0.06390091031189375,0.029876137889867184,0.5141242937853108,8.045648978644016,1.0,0.026162809360475835,1.9266225450557537,0.9297369086329097,0.32426303854875277,0.4809569717917624,0.4908314135904601,22470,22469,HEART OF WICKER LARGE,HEART OF WICKER SMALL
0.06390091031189375,0.05811072974182958,0.029876137889867184,0.46753853339560947,8.045648978644014,1.0,0.026162809360475835,1.7689341470374935,0.9354877363422192,0.32426303854875277,0.43468783070599837,0.4908314135904601,22469,22470,HEART OF WICKER SMALL,HEART OF WICKER LARGE
0.04354573944187435,0.06345321593791971,0.021847485449932844,0.5017135023989033,7.906825445849133,1.0,0.019084368241951203,1.879534742705055,0.9132971933446762,0.25657202944269186,0.46795343694430214,0.4230110315381158,84992,84991,72 SWEETHEART FAIRY CAKE CASES,60 TEATIME FAIRY CAKE CASES
0.06345321593791971,0.04354573944187435,0.021847485449932844,0.34430856067732835,7.906825445849133,1.0,0.019084368241951203,1.458695665671862,0.9327104706307879,0.25657202944269186,0.3144560421111492,0.4230110315381158,84991,84992,60 TEATIME FAIRY CAKE CASES,72 SWEETHEART FAIRY CAKE CASES
0.04238173406954186,0.053603939710490975,0.017430234293389045,0.41126760563380277,7.672339157439065,1.0,0.015158406375499261,1.6075148392477305,0.9081506529103984,0.22188449848024314,0.37792176122742943,0.36821732174785904,21166,21181,COOK WITH WINE METAL SIGN,PLEASE ONE PERSON METAL SIGN
0.053603939710490975,0.04238173406954186,0.017430234293389045,0.3251670378619153,7.6723391574390645,1.0,0.015158406375499261,1.4190448891180716,0.9189193509297088,0.22188449848024314,0.29530065773923864,0.36821732174785904,21181,21166,PLEASE ONE PERSON METAL SIGN,COOK WITH WINE METAL SIGN
0.059453812863751676,0.03885987166094613,0.017519773168183855,0.2946787148594378,7.583110861263797,1.0,0.015209405630544556,1.3626983171896054,0.9230041132263578,0.2168452161063909,0.26616185887542976,0.37276178446504915,21977,21975,PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES
0.03885987166094613,0.059453812863751676,0.017519773168183855,0.45084485407066055,7.583110861263797,1.0,0.015209405630544556,1.7127148750369168,0.9032272962178125,0.2168452161063909,0.41613165473415675,0.37276178446504915,21975,21977,PACK OF 60 DINOSAUR CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES
0.03930756603492016,0.0694224742575735,0.020534248619609015,0.5223993925588459,7.52493192075844,1.0,0.0178054201284219,1.9484429275083877,0.90258692752752,0.23282571912013533,0.48676967342391136,0.40909307547116847,21930,21931,JUMBO STORAGE BAG SKULLS,JUMBO STORAGE BAG SUKI
0.0694224742575735,0.03930756603492016,0.020534248619609015,0.29578675838349094,7.52493192075844,1.0,0.0178054201284219,1.364206716363111,0.9317960172954814,0.23282571912013533,0.26697326145268,0.40909307547116847,21931,21930,JUMBO STORAGE BAG SUKI,JUMBO STORAGE BAG SKULLS
0.03718847933144307,0.06688553947172064,0.018594239665721535,0.5,7.475457385095939,1.0,0.016106868163505032,1.8662289210565588,0.8996869090796367,0.21752793296089384,0.4641600562947799,0.3890004462293619,22385,22386,JUMBO BAG SPACEBOY DESIGN,JUMBO BAG PINK POLKADOT
0.06688553947172064,0.03718847933144307,0.018594239665721535,0.2780008924587238,7.475457385095939,1.0,0.016106868163505032,1.3335356105180693,0.9283201125895598,0.21752793296089384,0.2501137636575697,0.3890004462293619,22386,22385,JUMBO BAG PINK POLKADOT,JUMBO BAG SPACEBOY DESIGN
0.03289061334129235,0.06345321593791971,0.015520071631099835,0.4718693284936479,7.436491933762782,1.0,0.013433056440424189,1.7733239794440077,0.8949639041019469,0.19202363367799113,0.4360872510653518,0.3582300546513395,22417,84991,PACK OF 60 SPACEBOY CAKE CASES,60 TEATIME FAIRY CAKE CASES
0.06345321593791971,0.03289061334129235,0.015520071631099835,0.24459078080903107,7.436491933762782,1.0,0.013433056440424189,1.2802456762368695,0.9241695205269571,0.19202363367799113,0.21889992010019402,0.3582300546513395,84991,22417,60 TEATIME FAIRY CAKE CASES,PACK OF 60 SPACEBOY CAKE CASES
0.04354573944187435,0.059453812863751676,0.0190120877480973,0.43660041124057575,7.343522479224644,1.0,0.016423127504306412,1.6694122713282071,0.9031540806088107,0.22636815920398015,0.4009867920736042,0.3781897638532196,84992,21977,72 SWEETHEART FAIRY CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES
0.059453812863751676,0.04354573944187435,0.0190120877480973,0.3197791164658635,7.343522479224644,1.0,0.016423127504306412,1.406093643565894,0.9184297168530432,0.22636815920398015,0.2888098139296248,0.3781897638532196,21977,84992,PACK OF 60 PINK PAISLEY CAKE CASES,72 SWEETHEART FAIRY CAKE CASES
0.031398298761378896,0.0694224742575735,0.01599761229667214,0.5095057034220534,7.339204038330136,1.0,0.013817864709178711,1.8972239478314592,0.8917447091109025,0.18859957776213934,0.47291409580666144,0.36997211224413074,20711,21931,JUMBO BAG TOYS,JUMBO STORAGE BAG SUKI
0.0694224742575735,0.031398298761378896,0.01599761229667214,0.23043852106620807,7.339204038330135,1.0,0.013817864709178711,1.258641093341359,0.9281821432623278,0.18859957776213934,0.2054923319361323,0.36997211224413074,21931,20711,JUMBO STORAGE BAG SUKI,JUMBO BAG TOYS
0.049425458886733324,0.053603939710490975,0.019429935830473064,0.39311594202898553,7.333713606726704,1.0,0.016780536512145262,1.5594347023277884,0.9085488797729726,0.23241699393073903,0.35874198611375824,0.3777940511926665,21175,21181,GIN + TONIC DIET METAL SIGN,PLEASE ONE PERSON METAL SIGN
0.053603939710490975,0.049425458886733324,0.019429935830473064,0.36247216035634744,7.333713606726703,1.0,0.016780536512145262,1.4910322059732986,0.9125602596073481,0.23241699393073903,0.3293236752406487,0.3777940511926665,21181,21175,PLEASE ONE PERSON METAL SIGN,GIN + TONIC DIET METAL SIGN
0.059453812863751676,0.06345321593791971,0.027637666019997016,0.4648594377510041,7.326018561546281,1.0,0.023865130394020714,1.7500949285662888,0.9180837912619833,0.29010025062656647,0.4286024239729562,0.45020958717277393,21977,84991,PACK OF 60 PINK PAISLEY CAKE CASES,60 TEATIME FAIRY CAKE CASES
0.06345321593791971,0.059453812863751676,0.027637666019997016,0.4355597365945438,7.32601856154628,1.0,0.023865130394020714,1.6663343282097203,0.9220043504904196,0.29010025062656647,0.3998803342937895,0.45020958717277393,84991,21977,60 TEATIME FAIRY CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES
0.051126697507834655,0.050231308759886587,0.018504700790926726,0.36193812025685923,7.205428828999446,1.0,0.01593653986253736,1.4885212882839105,0.9076193341396497,0.223342939481268,0.3281923423796766,0.3651639502056726,22112,22111,CHOCOLATE HOT WATER BOTTLE,SCOTTIE DOG HOT WATER BOTTLE
0.050231308759886587,0.051126697507834655,0.018504700790926726,0.368389780154486,7.205428828999446,1.0,0.01593653986253736,1.5023083425158177,0.9067636814457842,0.223342939481268,0.33435768696766643,0.3651639502056726,22111,22112,SCOTTIE DOG HOT WATER BOTTLE,CHOCOLATE HOT WATER BOTTLE
0.03718847933144307,0.0694224742575735,0.018594239665721535,0.5,7.202278589853826,1.0,0.016012523416656124,1.861155051484853,0.8944170619052046,0.2112580535774839,0.46269925270213924,0.38392089423903697,22385,21931,JUMBO BAG SPACEBOY DESIGN,JUMBO STORAGE BAG SUKI
0.0694224742575735,0.03718847933144307,0.018594239665721535,0.26784178847807394,7.202278589853826,1.0,0.016012523416656124,1.3150320593511822,0.9253985054042785,0.2112580535774839,0.23956226550599422,0.38392089423903697,21931,22385,JUMBO STORAGE BAG SUKI,JUMBO BAG SPACEBOY DESIGN
0.0694224742575735,0.03891956424414267,0.019370243247276524,0.27901977644024073,7.169139271188853,1.0,0.016668350800421554,1.333019137488446,0.9247088151614832,0.21771217712177118,0.24982322318034425,0.38835958147165406,21931,20713,JUMBO STORAGE BAG SUKI,JUMBO BAG OWLS
0.03891956424414267,0.0694224742575735,0.019370243247276524,0.4976993865030674,7.169139271188853,1.0,0.016668350800421554,1.8526306772032428,0.895360272908291,0.21771217712177118,0.46022700999984845,0.38835958147165406,20713,21931,JUMBO BAG OWLS,JUMBO STORAGE BAG SUKI
0.06270705864796298,0.06157289956722877,0.026861662438442024,0.4283674440742504,6.957077660546661,1.0,0.023000607014154673,1.6416613971767298,0.9135473541940871,0.27573529411764713,0.3908609889227072,0.43231266047629147,22384,20728,LUNCH BAG PINK POLKADOT,LUNCH BAG CARS BLUE
0.06157289956722877,0.06270705864796298,0.026861662438442024,0.4362578768783325,6.95707766054666,1.0,0.023000607014154673,1.6626271178067518,0.9124432641406752,0.27573529411764713,0.39854222916853044,0.43231266047629147,20728,22384,LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT
0.057364572451872854,0.06157289956722877,0.02453365169377705,0.4276795005202914,6.945904830311374,1.0,0.021001548635480864,1.6396880791198056,0.9081244468192681,0.2598798608915587,0.39012790741467984,0.4130641807012509,20726,20728,LUNCH BAG WOODLAND,LUNCH BAG CARS BLUE
0.06157289956722877,0.057364572451872854,0.02453365169377705,0.3984488608822104,6.945904830311373,1.0,0.021001548635480864,1.5670079669877406,0.9121968832737404,0.2598798608915587,0.3618411513744248,0.4130641807012509,20728,20726,LUNCH BAG CARS BLUE,LUNCH BAG WOODLAND
0.04208327115355917,0.0694224742575735,0.020176093120429787,0.4794326241134752,6.9060146478598385,1.0,0.01725456831209734,1.7876216775161053,0.8927693395439389,0.22091503267973855,0.4405975198345677,0.3850301555649061,20712,21931,JUMBO BAG WOODLAND ANIMALS,JUMBO STORAGE BAG SUKI
0.0694224742575735,0.04208327115355917,0.020176093120429787,0.290627687016337,6.906014647859838,1.0,0.01725456831209734,1.3503723098768614,0.9189977854537581,0.22091503267973855,0.2594634881907578,0.3850301555649061,21931,20712,JUMBO STORAGE BAG SUKI,JUMBO BAG WOODLAND ANIMALS
0.06536337860020892,0.04590359647813759,0.020713326369198627,0.31689497716894977,6.903489083254657,1.0,0.017712912213486903,1.396705296599518,0.9149499300820289,0.22874093605800921,0.28402934933042395,0.38406517389006656,22411,21928,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG SCANDINAVIAN PAISLEY
0.04590359647813759,0.06536337860020892,0.020713326369198627,0.45123537061118335,6.903489083254657,1.0,0.017712912213486903,1.703164838522368,0.8962885807400987,0.22874093605800921,0.4128577707912406,0.38406517389006656,21928,22411,JUMBO BAG SCANDINAVIAN PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY
0.053603939710490975,0.04342635427548127,0.0159379197134756,0.2973273942093541,6.8467040157968455,1.0,0.01361009603704628,1.3613361867838636,0.9023117882740553,0.19654030180345972,0.2654275926048178,0.3321688517438523,21181,85152,PLEASE ONE PERSON METAL SIGN,HAND OVER THE CHOCOLATE   SIGN
0.04342635427548127,0.053603939710490975,0.0159379197134756,0.3670103092783505,6.846704015796845,1.0,0.01361009603704628,1.4951208118580193,0.8927115286858665,0.19654030180345972,0.33115772847996255,0.3321688517438523,85152,21181,HAND OVER THE CHOCOLATE   SIGN,PLEASE ONE PERSON METAL SIGN
0.04811222205640949,0.055335024623190565,0.017967467542157885,0.3734491315136476,6.748874407424361,1.0,0.015305176549990054,1.5077227131756603,0.8948819000576366,0.21019553072625696,0.3367480696143807,0.34907623781723374,21929,85099F,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG STRAWBERRY
0.055335024623190565,0.04811222205640949,0.017967467542157885,0.32470334412081986,6.748874407424361,1.0,0.015305176549990054,1.409584616858959,0.901724066807943,0.21019553072625696,0.29057114554190794,0.34907623781723374,85099F,21929,JUMBO BAG STRAWBERRY,JUMBO BAG PINK VINTAGE PAISLEY
0.06425906581107298,0.057364572451872854,0.024832114609759738,0.3864375290292615,6.73651894387378,1.0,0.021145920773350778,1.5363316241567884,0.9100332668017745,0.25655257477644156,0.34909886363313825,0.4096599715905933,22382,20726,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG WOODLAND
0.057364572451872854,0.06425906581107298,0.024832114609759738,0.4328824141519251,6.73651894387378,1.0,0.021145920773350778,1.6499945646890988,0.903377227646811,0.25655257477644156,0.393937397491715,0.4096599715905933,20726,22382,LUNCH BAG WOODLAND,LUNCH BAG SPACEBOY DESIGN
0.04590359647813759,0.05572302641396806,0.01707207879420982,0.3719115734720416,6.674288842624936,1.0,0.014514191475162428,1.5034140635355249,0.8910748431347799,0.20190610660077657,0.3348472491681128,0.3391427176412163,21928,85099C,JUMBO BAG SCANDINAVIAN PAISLEY,JUMBO  BAG BAROQUE BLACK WHITE
0.05572302641396806,0.04590359647813759,0.01707207879420982,0.306373861810391,6.674288842624936,1.0,0.014514191475162428,1.3755196798265,0.9003410301058699,0.20190610660077657,0.27300204085329094,0.3391427176412163,85099C,21928,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG SCANDINAVIAN PAISLEY
0.03930756603492016,0.06688553947172064,0.017519773168183855,0.4457099468488991,6.663771427564642,1.0,0.014890665408617937,1.6834407459119782,0.8847106511595315,0.19757657354426122,0.4059784982463013,0.3538232911397552,21930,22386,JUMBO STORAGE BAG SKULLS,JUMBO BAG PINK POLKADOT
0.06688553947172064,0.03930756603492016,0.017519773168183855,0.26193663543061135,6.663771427564642,1.0,0.014890665408617937,1.3016395069623605,0.9108580616531154,0.19757657354426122,0.23173813129435297,0.3538232911397552,22386,21930,JUMBO BAG PINK POLKADOT,JUMBO STORAGE BAG SKULLS
0.06425906581107298,0.07154156096105059,0.030592448888225637,0.47607988852763583,6.654591850278864,1.0,0.0259952550142026,1.772137428413881,0.9080802096104656,0.2907801418439716,0.4357096780608988,0.45184887209026764,22382,22383,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI  DESIGN
0.07154156096105059,0.06425906581107298,0.030592448888225637,0.42761785565289945,6.654591850278864,1.0,0.0259952550142026,1.6348185271507711,0.9152028652342586,0.2907801418439716,0.3883113119944627,0.45184887209026764,22383,22382,LUNCH BAG SUKI  DESIGN,LUNCH BAG SPACEBOY DESIGN
0.06345321593791971,0.044082972690643187,0.01841516191613192,0.2902163687676388,6.5834119401216915,1.0,0.01561795553080712,1.346772432113779,0.9055640294175207,0.20663094440723376,0.25748405880978326,0.3539775141062297,84991,21213,60 TEATIME FAIRY CAKE CASES,PACK OF 72 SKULL CAKE CASES
0.044082972690643187,0.06345321593791971,0.01841516191613192,0.4177386594448206,6.583411940121691,1.0,0.01561795553080712,1.6084646512322005,0.8872141151209061,0.20663094440723376,0.3782891036903252,0.3539775141062297,21213,84991,PACK OF 72 SKULL CAKE CASES,60 TEATIME FAIRY CAKE CASES
0.04590359647813759,0.055335024623190565,0.016684077003432322,0.3634590377113134,6.5683360617678295,1.0,0.014144000362021576,1.4840599919607078,0.8885416999518679,0.1973173314507589,0.3261727925979449,0.3324846429117516,21928,85099F,JUMBO BAG SCANDINAVIAN PAISLEY,JUMBO BAG STRAWBERRY
0.055335024623190565,0.04590359647813759,0.016684077003432322,0.30151024811218985,6.5683360617678295,1.0,0.014144000362021576,1.3659418780923034,0.8974127996701955,0.1973173314507589,0.26790442841051465,0.3324846429117516,85099F,21928,JUMBO BAG STRAWBERRY,JUMBO BAG SCANDINAVIAN PAISLEY
0.09300104462020593,0.02835397701835547,0.017281002835397703,0.1858151476251605,6.5534068644010555,1.0,0.014644053353553333,1.1933973226688233,0.9342983334518316,0.16604531115572127,0.16205610570360937,0.39764441591784344,21212,21976,PACK OF 72 RETROSPOT CAKE CASES,PACK OF 60 MUSHROOM CAKE CASES
0.02835397701835547,0.09300104462020593,0.017281002835397703,0.6094736842105264,6.5534068644010555,1.0,0.014644053353553333,2.3225040636409826,0.8721361405396316,0.16604531115572127,0.5694302474406425,0.39764441591784344,21976,21212,PACK OF 60 MUSHROOM CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES
0.04811222205640949,0.06536337860020892,0.020444709744814205,0.4249379652605459,6.501162797285201,1.0,0.017299932359243788,1.6252796480004996,0.8889507593936934,0.21976259223612446,0.38472126859506917,0.3688616766941999,21929,22411,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY
0.06536337860020892,0.04811222205640949,0.020444709744814205,0.31278538812785384,6.5011627972852,1.0,0.017299932359243788,1.3851390257119356,0.9053586641974473,0.21976259223612446,0.27805080830350687,0.3688616766941999,22411,21929,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG PINK VINTAGE PAISLEY
0.06270705864796298,0.06998955379794061,0.028473362184748545,0.4540694907187054,6.487675175492632,1.0,0.024084523129996323,1.703532648187033,0.9024516699524451,0.2731958762886598,0.41298454064602774,0.4304462592186277,22384,20727,LUNCH BAG PINK POLKADOT,LUNCH BAG  BLACK SKULL.
0.06998955379794061,0.06270705864796298,0.028473362184748545,0.40682302771855006,6.487675175492632,1.0,0.024084523129996323,1.5801236142850659,0.9095183646722267,0.2731958762886598,0.3671381207397153,0.4304462592186277,20727,22384,LUNCH BAG  BLACK SKULL.,LUNCH BAG PINK POLKADOT
0.07154156096105059,0.06157289956722877,0.028115206685569317,0.392991239048811,6.382535852801945,1.0,0.023710185337631775,1.5459860891665655,0.9083039445891814,0.26776577600909607,0.35316364939668,0.4248039084240662,22383,20728,LUNCH BAG SUKI  DESIGN,LUNCH BAG CARS BLUE
0.06157289956722877,0.07154156096105059,0.028115206685569317,0.45661657779932135,6.3825358528019445,1.0,0.023710185337631775,1.708661694680957,0.8986552734648005,0.26776577600909607,0.41474663877993645,0.4248039084240662,20728,22383,LUNCH BAG CARS BLUE,LUNCH BAG SUKI  DESIGN
0.06688553947172064,0.04208327115355917,0.017728697209371737,0.26506024096385544,6.298470477655303,1.0,0.014913934915531233,1.3033948933484358,0.9015306597189914,0.19430814524043183,0.23277281113861897,0.34316841835426815,22386,20712,JUMBO BAG PINK POLKADOT,JUMBO BAG WOODLAND ANIMALS
0.04208327115355917,0.06688553947172064,0.017728697209371737,0.42127659574468085,6.298470477655302,1.0,0.014913934915531233,1.6123668987069535,0.8781883329320626,0.19430814524043183,0.37979376728587294,0.34316841835426815,20712,22386,JUMBO BAG WOODLAND ANIMALS,JUMBO BAG PINK POLKADOT
0.09300104462020593,0.044082972690643187,0.025727503357707803,0.2766367137355584,6.2753643153079794,1.0,0.021627740847513975,1.321489555055881,0.9268441787956153,0.2310372554274993,0.24327816578337347,0.4301260752157819,21212,21213,PACK OF 72 RETROSPOT CAKE CASES,PACK OF 72 SKULL CAKE CASES
0.044082972690643187,0.09300104462020593,0.025727503357707803,0.5836154366960054,6.275364315307979,1.0,0.021627740847513975,2.1782722879609033,0.8794138800243522,0.2310372554274993,0.5409205701569535,0.4301260752157819,21213,21212,PACK OF 72 SKULL CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES
0.06688553947172064,0.04590359647813759,0.019221011789285182,0.28737170905845605,6.260331022108954,1.0,0.016150724975152773,1.3388416031887875,0.9004940693401653,0.20542264752791067,0.25308565433114055,0.35304866337188084,22386,21928,JUMBO BAG PINK POLKADOT,JUMBO BAG SCANDINAVIAN PAISLEY
0.04590359647813759,0.06688553947172064,0.019221011789285182,0.41872561768530564,6.260331022108954,1.0,0.016150724975152773,1.6052908728103956,0.8806909182547917,0.20542264752791067,0.3770599354064152,0.35304866337188084,21928,22386,JUMBO BAG SCANDINAVIAN PAISLEY,JUMBO BAG PINK POLKADOT
0.06536337860020892,0.03718847933144307,0.015191762423518877,0.2324200913242009,6.249787447686478,1.0,0.01276099776941172,1.2543469543510646,0.8987391883036525,0.17389818927229245,0.20277240955446083,0.32046365721908276,22411,22385,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG SPACEBOY DESIGN
0.03718847933144307,0.06536337860020892,0.015191762423518877,0.40850722311396465,6.249787447686478,1.0,0.01276099776941172,1.5801319270883847,0.8724392473954209,0.17389818927229245,0.36714145011762367,0.32046365721908276,22385,22411,JUMBO BAG SPACEBOY DESIGN,JUMBO SHOPPER VINTAGE RED PAISLEY
0.06270705864796298,0.057364572451872854,0.022474257573496494,0.35840076154212286,6.24777186028555,1.0,0.01887709396444158,1.469196612224492,0.8961370583559702,0.23027522935779818,0.31935590398216845,0.3750900790020708,22384,20726,LUNCH BAG PINK POLKADOT,LUNCH BAG WOODLAND
0.057364572451872854,0.06270705864796298,0.022474257573496494,0.39177939646201876,6.24777186028555,1.0,0.01887709396444158,1.5410410892032635,0.8910581065956651,0.23027522935779818,0.3510880358699509,0.3750900790020708,20726,22384,LUNCH BAG WOODLAND,LUNCH BAG PINK POLKADOT
0.06270705864796298,0.06425906581107298,0.025130577525742426,0.4007615421227987,6.236653724488792,1.0,0.02110108051726416,1.5615502007394246,0.8958326336932735,0.24677608440797186,0.3596107255940409,0.3959218764956771,22384,22382,LUNCH BAG PINK POLKADOT,LUNCH BAG SPACEBOY DESIGN
0.06425906581107298,0.06270705864796298,0.025130577525742426,0.3910822108685555,6.236653724488792,1.0,0.02110108051726416,1.539276661121995,0.8973184494929689,0.24677608440797186,0.35034420695296625,0.3959218764956771,22382,22384,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG PINK POLKADOT
