antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,A,B,A_name,B_name,co_stock_rule
0.0423817340695418,0.0494254588867333,0.0196388598716609,0.4633802816901408,9.37533595291556,1.0,0.0175441232168583,1.7714118745155365,0.9328739722043412,0.272125723738627,0.4354785499710562,0.4303616384296115,21166,21175,COOK WITH WINE METAL SIGN,GIN + TONIC DIET METAL SIGN,1
0.0388598716609461,0.0435457394418743,0.0156991493806894,0.4039938556067587,9.277459994588384,1.0,0.0140069675345972,1.6047724835653088,0.928284909336435,0.2353467561521252,0.3768587072366115,0.3822573801680127,21975,84992,PACK OF 60 DINOSAUR CAKE CASES,72 SWEETHEART FAIRY CAKE CASES,1
0.0435457394418743,0.0388598716609461,0.0156991493806894,0.3605209047292665,9.277459994588384,1.0,0.0140069675345972,1.503004766609517,0.932832769623704,0.2353467561521252,0.3346661153604967,0.3822573801680127,84992,21975,72 SWEETHEART FAIRY CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES,1
0.0389195642441426,0.0420832711535591,0.0151917624235188,0.3903374233128834,9.275358417090892,1.0,0.0135538998482542,1.5712244206487531,0.9283171537522568,0.2308390022675737,0.3635536802647813,0.3756651655571509,20713,20712,JUMBO BAG OWLS,JUMBO BAG WOODLAND ANIMALS,1
0.0420832711535591,0.0389195642441426,0.0151917624235188,0.3609929078014184,9.275358417090892,1.0,0.0135538998482542,1.5040215476312528,0.9313831022893416,0.2308390022675737,0.3351159086949636,0.3756651655571509,20712,20713,JUMBO BAG WOODLAND ANIMALS,JUMBO BAG OWLS,1
0.0517833159229965,0.0607372034024772,0.0286524399343381,0.553314121037464,9.10997033187235,1.0,0.0255072661422683,2.1027367123828413,0.9388467566362396,0.3416370106761566,0.5244292858392193,0.5125292963909679,22355,20724,CHARLOTTE BAG SUKI DESIGN,RED RETROSPOT CHARLOTTE BAG,1
0.0607372034024772,0.0517833159229965,0.0286524399343381,0.4717444717444717,9.109970331872349,1.0,0.0255072661422683,1.7949962345085595,0.9477966780531722,0.3416370106761566,0.4428957672583734,0.5125292963909679,20724,22355,RED RETROSPOT CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN,1
0.0613341292344426,0.0596627369049395,0.0332487688404715,0.5420924574209246,9.085946866377228,1.0,0.0295894068246634,2.053552684017374,0.9480902118720262,0.3789115646258503,0.5130390333869129,0.5496855483702923,82494L,82482,WOODEN FRAME ANTIQUE WHITE,WOODEN PICTURE FRAME WHITE FINISH,1
0.0596627369049395,0.0613341292344426,0.0332487688404715,0.5572786393196598,9.085946866377228,1.0,0.0295894068246634,2.1202181645879654,0.9464050391473126,0.3789115646258503,0.5283504232243308,0.5496855483702923,82482,82494L,WOODEN PICTURE FRAME WHITE FINISH,WOODEN FRAME ANTIQUE WHITE,1
0.0434263542754812,0.0423817340695418,0.0163856140874496,0.3773195876288659,8.902882241905038,1.0,0.0145451298889364,1.5378968840273914,0.9279754140985312,0.2360275150472915,0.349761345909464,0.3819696529693626,85152,21166,HAND OVER THE CHOCOLATE   SIGN,COOK WITH WINE METAL SIGN,1
0.0423817340695418,0.0434263542754812,0.0163856140874496,0.3866197183098591,8.902882241905038,1.0,0.0145451298889364,1.5595115693786643,0.9269631298693446,0.2360275150472915,0.358773593197249,0.3819696529693626,21166,85152,COOK WITH WINE METAL SIGN,HAND OVER THE CHOCOLATE   SIGN,1
0.0388598716609461,0.0440829726906431,0.0150126846739292,0.3863287250384025,8.763672262973376,1.0,0.0132996260127378,1.5577020895579254,0.9217101206072884,0.2210017574692442,0.3580287227554538,0.3634419522280706,21975,21213,PACK OF 60 DINOSAUR CAKE CASES,PACK OF 72 SKULL CAKE CASES,1
0.0440829726906431,0.0388598716609461,0.0150126846739292,0.3405551794177386,8.763672262973374,1.0,0.0132996260127378,1.4574989420500846,0.9267463161582522,0.2210017574692442,0.3138931554945606,0.3634419522280706,21213,21975,PACK OF 72 SKULL CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES,1
0.029637367557081,0.0642590658110729,0.0164154603790479,0.5538771399798591,8.619439653982898,1.0,0.0145109908267304,2.097496044355766,0.9109822946492484,0.211864406779661,0.5232410555953425,0.4046673205705148,22662,22382,LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SPACEBOY DESIGN,1
0.0642590658110729,0.029637367557081,0.0164154603790479,0.2554575011611704,8.619439653982896,1.0,0.0145109908267304,1.3033005287895223,0.9446879421930456,0.211864406779661,0.232717260593166,0.4046673205705148,22382,22662,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG DOLLY GIRL DESIGN,1
0.0502313087598865,0.0412774212804059,0.0175496194597821,0.3493761140819964,8.464097398638676,1.0,0.0154762005666341,1.4735434703060062,0.928493347562141,0.2372881355932203,0.3213637601119883,0.3872694019433843,22111,21485,SCOTTIE DOG HOT WATER BOTTLE,RETROSPOT HEART HOT WATER BOTTLE,1
0.0412774212804059,0.0502313087598865,0.0175496194597821,0.4251626898047722,8.464097398638676,1.0,0.0154762005666341,1.652239119478084,0.9198217827695176,0.2372881355932203,0.3947607291153571,0.3872694019433843,21485,22111,RETROSPOT HEART HOT WATER BOTTLE,SCOTTIE DOG HOT WATER BOTTLE,1
0.050499925384271,0.0615132069840322,0.0258468885241008,0.5118203309692672,8.320494997149586,1.0,0.02274047616126,1.922420888357164,0.926608502965765,0.2999653619674403,0.4798225476760366,0.4660023537427606,21755,21754,LOVE BUILDING BLOCK WORD,HOME BUILDING BLOCK WORD,1
0.0615132069840322,0.050499925384271,0.0258468885241008,0.4201843765162542,8.320494997149584,1.0,0.02274047616126,1.6375896684376716,0.9374823910714248,0.2999653619674403,0.3893464160933297,0.4660023537427606,21754,21755,HOME BUILDING BLOCK WORD,LOVE BUILDING BLOCK WORD,1
0.0634532159379197,0.0388598716609461,0.0200865542456349,0.3165569143932267,8.1461132233065,1.0,0.0176207704178131,1.4063206557803365,0.9366772536520506,0.2442831215970962,0.2889246162390169,0.4167269979032186,84991,21975,60 TEATIME FAIRY CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES,1
0.0388598716609461,0.0634532159379197,0.0200865542456349,0.5168970814132104,8.1461132233065,1.0,0.0176207704178131,1.9386071746404268,0.9127098575395988,0.2442831215970962,0.4841657386388864,0.4167269979032186,21975,84991,PACK OF 60 DINOSAUR CAKE CASES,60 TEATIME FAIRY CAKE CASES,1
0.0434263542754812,0.0494254588867333,0.0173705417101925,0.4,8.092995169082126,1.0,0.0152241742223489,1.5842909018554443,0.9162246489859596,0.2301304863582443,0.368802788156614,0.3757246376811594,85152,21175,HAND OVER THE CHOCOLATE   SIGN,GIN + TONIC DIET METAL SIGN,1
0.0494254588867333,0.0434263542754812,0.0173705417101925,0.3514492753623188,8.092995169082126,1.0,0.0152241742223489,1.4749403699439507,0.922006970391535,0.2301304863582443,0.3220064889552104,0.3757246376811594,21175,85152,GIN + TONIC DIET METAL SIGN,HAND OVER THE CHOCOLATE   SIGN,1
0.0581107297418295,0.0639009103118937,0.0298761378898671,0.5141242937853108,8.045648978644016,1.0,0.0261628093604758,1.9266225450557537,0.9297369086329096,0.3242630385487527,0.4809569717917624,0.4908314135904601,22470,22469,HEART OF WICKER LARGE,HEART OF WICKER SMALL,1
0.0639009103118937,0.0581107297418295,0.0298761378898671,0.4675385333956094,8.045648978644014,1.0,0.0261628093604758,1.7689341470374935,0.9354877363422192,0.3242630385487527,0.4346878307059983,0.4908314135904601,22469,22470,HEART OF WICKER SMALL,HEART OF WICKER LARGE,1
0.0435457394418743,0.0634532159379197,0.0218474854499328,0.5017135023989033,7.906825445849133,1.0,0.0190843682419512,1.879534742705055,0.9132971933446762,0.2565720294426918,0.4679534369443021,0.4230110315381158,84992,84991,72 SWEETHEART FAIRY CAKE CASES,60 TEATIME FAIRY CAKE CASES,1
0.0634532159379197,0.0435457394418743,0.0218474854499328,0.3443085606773283,7.906825445849133,1.0,0.0190843682419512,1.458695665671862,0.932710470630788,0.2565720294426918,0.3144560421111492,0.4230110315381158,84991,84992,60 TEATIME FAIRY CAKE CASES,72 SWEETHEART FAIRY CAKE CASES,1
0.0423817340695418,0.0536039397104909,0.017430234293389,0.4112676056338027,7.672339157439065,1.0,0.0151584063754992,1.6075148392477303,0.9081506529103984,0.2218844984802431,0.3779217612274294,0.368217321747859,21166,21181,COOK WITH WINE METAL SIGN,PLEASE ONE PERSON METAL SIGN,1
0.0536039397104909,0.0423817340695418,0.017430234293389,0.3251670378619153,7.672339157439064,1.0,0.0151584063754992,1.4190448891180716,0.9189193509297088,0.2218844984802431,0.2953006577392386,0.368217321747859,21181,21166,PLEASE ONE PERSON METAL SIGN,COOK WITH WINE METAL SIGN,1
0.0594538128637516,0.0388598716609461,0.0175197731681838,0.2946787148594378,7.583110861263797,1.0,0.0152094056305445,1.3626983171896054,0.9230041132263578,0.2168452161063909,0.2661618588754297,0.3727617844650491,21977,21975,PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES,1
0.0388598716609461,0.0594538128637516,0.0175197731681838,0.4508448540706605,7.583110861263797,1.0,0.0152094056305445,1.7127148750369168,0.9032272962178124,0.2168452161063909,0.4161316547341567,0.3727617844650491,21975,21977,PACK OF 60 DINOSAUR CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,1
0.0393075660349201,0.0694224742575735,0.020534248619609,0.5223993925588459,7.52493192075844,1.0,0.0178054201284219,1.948442927508388,0.90258692752752,0.2328257191201353,0.4867696734239113,0.4090930754711684,21930,21931,JUMBO STORAGE BAG SKULLS,JUMBO STORAGE BAG SUKI,1
0.0694224742575735,0.0393075660349201,0.020534248619609,0.2957867583834909,7.52493192075844,1.0,0.0178054201284219,1.364206716363111,0.9317960172954814,0.2328257191201353,0.26697326145268,0.4090930754711684,21931,21930,JUMBO STORAGE BAG SUKI,JUMBO STORAGE BAG SKULLS,1
0.0668855394717206,0.037188479331443,0.0185942396657215,0.2780008924587238,7.475457385095939,1.0,0.016106868163505,1.3335356105180691,0.9283201125895598,0.2175279329608938,0.2501137636575697,0.3890004462293619,22386,22385,JUMBO BAG PINK POLKADOT,JUMBO BAG SPACEBOY DESIGN,1
0.037188479331443,0.0668855394717206,0.0185942396657215,0.5,7.475457385095939,1.0,0.016106868163505,1.8662289210565588,0.8996869090796367,0.2175279329608938,0.4641600562947799,0.3890004462293619,22385,22386,JUMBO BAG SPACEBOY DESIGN,JUMBO BAG PINK POLKADOT,1
0.0634532159379197,0.0328906133412923,0.0155200716310998,0.244590780809031,7.436491933762782,1.0,0.0134330564404241,1.2802456762368697,0.9241695205269572,0.1920236336779911,0.218899920100194,0.3582300546513395,84991,22417,60 TEATIME FAIRY CAKE CASES,PACK OF 60 SPACEBOY CAKE CASES,1
0.0328906133412923,0.0634532159379197,0.0155200716310998,0.4718693284936479,7.436491933762782,1.0,0.0134330564404241,1.7733239794440077,0.8949639041019469,0.1920236336779911,0.4360872510653518,0.3582300546513395,22417,84991,PACK OF 60 SPACEBOY CAKE CASES,60 TEATIME FAIRY CAKE CASES,1
0.0435457394418743,0.0594538128637516,0.0190120877480973,0.4366004112405757,7.343522479224644,1.0,0.0164231275043064,1.6694122713282071,0.9031540806088107,0.2263681592039801,0.4009867920736042,0.3781897638532196,84992,21977,72 SWEETHEART FAIRY CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,1
0.0594538128637516,0.0435457394418743,0.0190120877480973,0.3197791164658635,7.343522479224644,1.0,0.0164231275043064,1.406093643565894,0.9184297168530432,0.2263681592039801,0.2888098139296248,0.3781897638532196,21977,84992,PACK OF 60 PINK PAISLEY CAKE CASES,72 SWEETHEART FAIRY CAKE CASES,1
0.0313982987613788,0.0694224742575735,0.0159976122966721,0.5095057034220534,7.339204038330136,1.0,0.0138178647091787,1.8972239478314592,0.8917447091109025,0.1885995777621393,0.4729140958066614,0.3699721122441307,20711,21931,JUMBO BAG TOYS,JUMBO STORAGE BAG SUKI,1
0.0694224742575735,0.0313982987613788,0.0159976122966721,0.230438521066208,7.339204038330135,1.0,0.0138178647091787,1.258641093341359,0.9281821432623278,0.1885995777621393,0.2054923319361323,0.3699721122441307,21931,20711,JUMBO STORAGE BAG SUKI,JUMBO BAG TOYS,1
0.0494254588867333,0.0536039397104909,0.019429935830473,0.3931159420289855,7.333713606726704,1.0,0.0167805365121452,1.5594347023277884,0.9085488797729726,0.232416993930739,0.3587419861137582,0.3777940511926665,21175,21181,GIN + TONIC DIET METAL SIGN,PLEASE ONE PERSON METAL SIGN,1
0.0536039397104909,0.0494254588867333,0.019429935830473,0.3624721603563474,7.333713606726703,1.0,0.0167805365121452,1.4910322059732986,0.912560259607348,0.232416993930739,0.3293236752406487,0.3777940511926665,21181,21175,PLEASE ONE PERSON METAL SIGN,GIN + TONIC DIET METAL SIGN,1
0.0594538128637516,0.0634532159379197,0.027637666019997,0.4648594377510041,7.326018561546281,1.0,0.0238651303940207,1.7500949285662888,0.9180837912619833,0.2901002506265664,0.4286024239729562,0.4502095871727739,21977,84991,PACK OF 60 PINK PAISLEY CAKE CASES,60 TEATIME FAIRY CAKE CASES,1
0.0634532159379197,0.0594538128637516,0.027637666019997,0.4355597365945438,7.32601856154628,1.0,0.0238651303940207,1.6663343282097205,0.9220043504904196,0.2901002506265664,0.3998803342937895,0.4502095871727739,84991,21977,60 TEATIME FAIRY CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,1
0.0511266975078346,0.0502313087598865,0.0185047007909267,0.3619381202568592,7.205428828999446,1.0,0.0159365398625373,1.4885212882839105,0.9076193341396496,0.223342939481268,0.3281923423796766,0.3651639502056726,22112,22111,CHOCOLATE HOT WATER BOTTLE,SCOTTIE DOG HOT WATER BOTTLE,1
0.0502313087598865,0.0511266975078346,0.0185047007909267,0.368389780154486,7.205428828999446,1.0,0.0159365398625373,1.5023083425158177,0.9067636814457842,0.223342939481268,0.3343576869676664,0.3651639502056726,22111,22112,SCOTTIE DOG HOT WATER BOTTLE,CHOCOLATE HOT WATER BOTTLE,1
0.037188479331443,0.0694224742575735,0.0185942396657215,0.5,7.202278589853826,1.0,0.0160125234166561,1.861155051484853,0.8944170619052046,0.2112580535774839,0.4626992527021392,0.3839208942390369,22385,21931,JUMBO BAG SPACEBOY DESIGN,JUMBO STORAGE BAG SUKI,1
0.0694224742575735,0.037188479331443,0.0185942396657215,0.2678417884780739,7.202278589853826,1.0,0.0160125234166561,1.3150320593511822,0.9253985054042784,0.2112580535774839,0.2395622655059942,0.3839208942390369,21931,22385,JUMBO STORAGE BAG SUKI,JUMBO BAG SPACEBOY DESIGN,1
0.0694224742575735,0.0389195642441426,0.0193702432472765,0.2790197764402407,7.169139271188853,1.0,0.0166683508004215,1.333019137488446,0.9247088151614832,0.2177121771217711,0.2498232231803442,0.388359581471654,21931,20713,JUMBO STORAGE BAG SUKI,JUMBO BAG OWLS,1
0.0389195642441426,0.0694224742575735,0.0193702432472765,0.4976993865030674,7.169139271188853,1.0,0.0166683508004215,1.8526306772032428,0.895360272908291,0.2177121771217711,0.4602270099998484,0.388359581471654,20713,21931,JUMBO BAG OWLS,JUMBO STORAGE BAG SUKI,1
0.0627070586479629,0.0615728995672287,0.026861662438442,0.4283674440742504,6.957077660546661,1.0,0.0230006070141546,1.6416613971767298,0.9135473541940872,0.2757352941176471,0.3908609889227072,0.4323126604762914,22384,20728,LUNCH BAG PINK POLKADOT,LUNCH BAG CARS BLUE,1
0.0615728995672287,0.0627070586479629,0.026861662438442,0.4362578768783325,6.95707766054666,1.0,0.0230006070141546,1.6626271178067518,0.9124432641406752,0.2757352941176471,0.3985422291685304,0.4323126604762914,20728,22384,LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT,1
0.0573645724518728,0.0615728995672287,0.024533651693777,0.4276795005202914,6.945904830311374,1.0,0.0210015486354808,1.6396880791198056,0.908124446819268,0.2598798608915587,0.3901279074146798,0.4130641807012509,20726,20728,LUNCH BAG WOODLAND,LUNCH BAG CARS BLUE,1
0.0615728995672287,0.0573645724518728,0.024533651693777,0.3984488608822104,6.945904830311373,1.0,0.0210015486354808,1.5670079669877406,0.9121968832737404,0.2598798608915587,0.3618411513744248,0.4130641807012509,20728,20726,LUNCH BAG CARS BLUE,LUNCH BAG WOODLAND,1
0.0420832711535591,0.0694224742575735,0.0201760931204297,0.4794326241134752,6.906014647859839,1.0,0.0172545683120973,1.7876216775161051,0.8927693395439389,0.2209150326797385,0.4405975198345677,0.3850301555649061,20712,21931,JUMBO BAG WOODLAND ANIMALS,JUMBO STORAGE BAG SUKI,1
0.0694224742575735,0.0420832711535591,0.0201760931204297,0.290627687016337,6.906014647859838,1.0,0.0172545683120973,1.3503723098768614,0.918997785453758,0.2209150326797385,0.2594634881907578,0.3850301555649061,21931,20712,JUMBO STORAGE BAG SUKI,JUMBO BAG WOODLAND ANIMALS,1
0.0653633786002089,0.0459035964781375,0.0207133263691986,0.3168949771689497,6.903489083254657,1.0,0.0177129122134869,1.396705296599518,0.9149499300820289,0.2287409360580092,0.2840293493304239,0.3840651738900665,22411,21928,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG SCANDINAVIAN PAISLEY,1
0.0459035964781375,0.0653633786002089,0.0207133263691986,0.4512353706111833,6.903489083254657,1.0,0.0177129122134869,1.703164838522368,0.8962885807400987,0.2287409360580092,0.4128577707912406,0.3840651738900665,21928,22411,JUMBO BAG SCANDINAVIAN PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY,1
0.0536039397104909,0.0434263542754812,0.0159379197134756,0.2973273942093541,6.8467040157968455,1.0,0.0136100960370462,1.3613361867838636,0.9023117882740552,0.1965403018034597,0.2654275926048178,0.3321688517438523,21181,85152,PLEASE ONE PERSON METAL SIGN,HAND OVER THE CHOCOLATE   SIGN,1
0.0434263542754812,0.0536039397104909,0.0159379197134756,0.3670103092783505,6.846704015796845,1.0,0.0136100960370462,1.4951208118580193,0.8927115286858665,0.1965403018034597,0.3311577284799625,0.3321688517438523,85152,21181,HAND OVER THE CHOCOLATE   SIGN,PLEASE ONE PERSON METAL SIGN,1
0.0481122220564094,0.0553350246231905,0.0179674675421578,0.3734491315136476,6.748874407424361,1.0,0.01530517654999,1.5077227131756603,0.8948819000576366,0.2101955307262569,0.3367480696143807,0.3490762378172337,21929,85099F,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG STRAWBERRY,1
0.0553350246231905,0.0481122220564094,0.0179674675421578,0.3247033441208198,6.748874407424361,1.0,0.01530517654999,1.409584616858959,0.901724066807943,0.2101955307262569,0.2905711455419079,0.3490762378172337,85099F,21929,JUMBO BAG STRAWBERRY,JUMBO BAG PINK VINTAGE PAISLEY,1
0.0642590658110729,0.0573645724518728,0.0248321146097597,0.3864375290292615,6.73651894387378,1.0,0.0211459207733507,1.5363316241567884,0.9100332668017744,0.2565525747764415,0.3490988636331382,0.4096599715905933,22382,20726,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG WOODLAND,1
0.0573645724518728,0.0642590658110729,0.0248321146097597,0.4328824141519251,6.73651894387378,1.0,0.0211459207733507,1.6499945646890988,0.903377227646811,0.2565525747764415,0.393937397491715,0.4096599715905933,20726,22382,LUNCH BAG WOODLAND,LUNCH BAG SPACEBOY DESIGN,1
0.055723026413968,0.0459035964781375,0.0170720787942098,0.306373861810391,6.674288842624936,1.0,0.0145141914751624,1.3755196798265,0.9003410301058699,0.2019061066007765,0.2730020408532909,0.3391427176412163,85099C,21928,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG SCANDINAVIAN PAISLEY,1
0.0459035964781375,0.055723026413968,0.0170720787942098,0.3719115734720416,6.674288842624936,1.0,0.0145141914751624,1.5034140635355249,0.8910748431347799,0.2019061066007765,0.3348472491681128,0.3391427176412163,21928,85099C,JUMBO BAG SCANDINAVIAN PAISLEY,JUMBO  BAG BAROQUE BLACK WHITE,1
0.0668855394717206,0.0393075660349201,0.0175197731681838,0.2619366354306113,6.663771427564642,1.0,0.0148906654086179,1.3016395069623603,0.9108580616531154,0.1975765735442612,0.2317381312943529,0.3538232911397552,22386,21930,JUMBO BAG PINK POLKADOT,JUMBO STORAGE BAG SKULLS,1
0.0393075660349201,0.0668855394717206,0.0175197731681838,0.4457099468488991,6.663771427564642,1.0,0.0148906654086179,1.6834407459119782,0.8847106511595315,0.1975765735442612,0.4059784982463013,0.3538232911397552,21930,22386,JUMBO STORAGE BAG SKULLS,JUMBO BAG PINK POLKADOT,1
0.0642590658110729,0.0715415609610505,0.0305924488882256,0.4760798885276358,6.654591850278864,1.0,0.0259952550142026,1.772137428413881,0.9080802096104656,0.2907801418439716,0.4357096780608988,0.4518488720902676,22382,22383,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI  DESIGN,1
0.0715415609610505,0.0642590658110729,0.0305924488882256,0.4276178556528994,6.654591850278864,1.0,0.0259952550142026,1.6348185271507711,0.9152028652342586,0.2907801418439716,0.3883113119944627,0.4518488720902676,22383,22382,LUNCH BAG SUKI  DESIGN,LUNCH BAG SPACEBOY DESIGN,1
0.0634532159379197,0.0440829726906431,0.0184151619161319,0.2902163687676388,6.583411940121692,1.0,0.0156179555308071,1.346772432113779,0.9055640294175208,0.2066309444072337,0.2574840588097832,0.3539775141062297,84991,21213,60 TEATIME FAIRY CAKE CASES,PACK OF 72 SKULL CAKE CASES,1
0.0440829726906431,0.0634532159379197,0.0184151619161319,0.4177386594448206,6.583411940121691,1.0,0.0156179555308071,1.6084646512322005,0.8872141151209061,0.2066309444072337,0.3782891036903252,0.3539775141062297,21213,84991,PACK OF 72 SKULL CAKE CASES,60 TEATIME FAIRY CAKE CASES,1
0.0459035964781375,0.0553350246231905,0.0166840770034323,0.3634590377113134,6.5683360617678295,1.0,0.0141440003620215,1.4840599919607078,0.8885416999518679,0.1973173314507589,0.3261727925979449,0.3324846429117516,21928,85099F,JUMBO BAG SCANDINAVIAN PAISLEY,JUMBO BAG STRAWBERRY,1
0.0553350246231905,0.0459035964781375,0.0166840770034323,0.3015102481121898,6.5683360617678295,1.0,0.0141440003620215,1.3659418780923034,0.8974127996701955,0.1973173314507589,0.2679044284105146,0.3324846429117516,85099F,21928,JUMBO BAG STRAWBERRY,JUMBO BAG SCANDINAVIAN PAISLEY,1
0.0930010446202059,0.0283539770183554,0.0172810028353977,0.1858151476251605,6.553406864401056,1.0,0.0146440533535533,1.1933973226688233,0.9342983334518316,0.1660453111557212,0.1620561057036093,0.3976444159178434,21212,21976,PACK OF 72 RETROSPOT CAKE CASES,PACK OF 60 MUSHROOM CAKE CASES,1
0.0283539770183554,0.0930010446202059,0.0172810028353977,0.6094736842105264,6.553406864401056,1.0,0.0146440533535533,2.3225040636409826,0.8721361405396316,0.1660453111557212,0.5694302474406425,0.3976444159178434,21976,21212,PACK OF 60 MUSHROOM CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,1
0.0481122220564094,0.0653633786002089,0.0204447097448142,0.4249379652605459,6.501162797285201,1.0,0.0172999323592437,1.6252796480004996,0.8889507593936934,0.2197625922361244,0.3847212685950691,0.3688616766941999,21929,22411,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY,1
0.0653633786002089,0.0481122220564094,0.0204447097448142,0.3127853881278538,6.5011627972852,1.0,0.0172999323592437,1.3851390257119356,0.9053586641974471,0.2197625922361244,0.2780508083035068,0.3688616766941999,22411,21929,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG PINK VINTAGE PAISLEY,1
0.0627070586479629,0.0699895537979406,0.0284733621847485,0.4540694907187054,6.487675175492632,1.0,0.0240845231299963,1.703532648187033,0.9024516699524452,0.2731958762886598,0.4129845406460277,0.4304462592186277,22384,20727,LUNCH BAG PINK POLKADOT,LUNCH BAG  BLACK SKULL.,1
0.0699895537979406,0.0627070586479629,0.0284733621847485,0.40682302771855,6.487675175492632,1.0,0.0240845231299963,1.580123614285066,0.9095183646722268,0.2731958762886598,0.3671381207397153,0.4304462592186277,20727,22384,LUNCH BAG  BLACK SKULL.,LUNCH BAG PINK POLKADOT,1
0.0715415609610505,0.0615728995672287,0.0281152066855693,0.392991239048811,6.382535852801945,1.0,0.0237101853376317,1.5459860891665655,0.9083039445891814,0.267765776009096,0.35316364939668,0.4248039084240662,22383,20728,LUNCH BAG SUKI  DESIGN,LUNCH BAG CARS BLUE,1
0.0615728995672287,0.0715415609610505,0.0281152066855693,0.4566165777993213,6.3825358528019445,1.0,0.0237101853376317,1.708661694680957,0.8986552734648005,0.267765776009096,0.4147466387799364,0.4248039084240662,20728,22383,LUNCH BAG CARS BLUE,LUNCH BAG SUKI  DESIGN,1
0.0668855394717206,0.0420832711535591,0.0177286972093717,0.2650602409638554,6.298470477655303,1.0,0.0149139349155312,1.3033948933484358,0.9015306597189914,0.1943081452404318,0.2327728111386189,0.3431684183542681,22386,20712,JUMBO BAG PINK POLKADOT,JUMBO BAG WOODLAND ANIMALS,1
0.0420832711535591,0.0668855394717206,0.0177286972093717,0.4212765957446808,6.298470477655302,1.0,0.0149139349155312,1.6123668987069537,0.8781883329320626,0.1943081452404318,0.3797937672858729,0.3431684183542681,20712,22386,JUMBO BAG WOODLAND ANIMALS,JUMBO BAG PINK POLKADOT,1
0.0930010446202059,0.0440829726906431,0.0257275033577078,0.2766367137355584,6.2753643153079794,1.0,0.0216277408475139,1.321489555055881,0.9268441787956152,0.2310372554274993,0.2432781657833734,0.4301260752157819,21212,21213,PACK OF 72 RETROSPOT CAKE CASES,PACK OF 72 SKULL CAKE CASES,1
0.0440829726906431,0.0930010446202059,0.0257275033577078,0.5836154366960054,6.275364315307979,1.0,0.0216277408475139,2.1782722879609038,0.8794138800243522,0.2310372554274993,0.5409205701569535,0.4301260752157819,21213,21212,PACK OF 72 SKULL CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,1
0.0668855394717206,0.0459035964781375,0.0192210117892851,0.287371709058456,6.260331022108954,1.0,0.0161507249751527,1.3388416031887875,0.9004940693401653,0.2054226475279106,0.2530856543311405,0.3530486633718808,22386,21928,JUMBO BAG PINK POLKADOT,JUMBO BAG SCANDINAVIAN PAISLEY,1
0.0459035964781375,0.0668855394717206,0.0192210117892851,0.4187256176853056,6.260331022108954,1.0,0.0161507249751527,1.6052908728103956,0.8806909182547917,0.2054226475279106,0.3770599354064152,0.3530486633718808,21928,22386,JUMBO BAG SCANDINAVIAN PAISLEY,JUMBO BAG PINK POLKADOT,1
0.0653633786002089,0.037188479331443,0.0151917624235188,0.2324200913242009,6.249787447686478,1.0,0.0127609977694117,1.2543469543510646,0.8987391883036525,0.1738981892722924,0.2027724095544608,0.3204636572190827,22411,22385,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG SPACEBOY DESIGN,1
0.037188479331443,0.0653633786002089,0.0151917624235188,0.4085072231139646,6.249787447686478,1.0,0.0127609977694117,1.580131927088385,0.8724392473954209,0.1738981892722924,0.3671414501176236,0.3204636572190827,22385,22411,JUMBO BAG SPACEBOY DESIGN,JUMBO SHOPPER VINTAGE RED PAISLEY,1
0.0627070586479629,0.0573645724518728,0.0224742575734964,0.3584007615421228,6.24777186028555,1.0,0.0188770939644415,1.469196612224492,0.8961370583559702,0.2302752293577981,0.3193559039821684,0.3750900790020708,22384,20726,LUNCH BAG PINK POLKADOT,LUNCH BAG WOODLAND,1
0.0573645724518728,0.0627070586479629,0.0224742575734964,0.3917793964620187,6.24777186028555,1.0,0.0188770939644415,1.5410410892032635,0.8910581065956651,0.2302752293577981,0.3510880358699509,0.3750900790020708,20726,22384,LUNCH BAG WOODLAND,LUNCH BAG PINK POLKADOT,1
